1209097112428482570,1053623375467126815,<@1166761368351940662>,2024-02-19 11:52:44,1207685120316936202
1209097103196954694,1053623375467126815,ไหวปะ,2024-02-19 11:52:44,1207685120316936202
1209097094724591636,1053623375467126815,true,2024-02-19 11:52:44,1207685120316936202
1209097072607760435,1053623375467126815,ไอกาก,2024-02-19 11:52:44,1207685120316936202
1209097068002676756,1053623375467126815,we're from thailand,2024-02-19 11:52:44,1207685120316936202
1209097065590824970,900711732471824395,skript isn't real, it make you idiot, learn java you motherfucker,2024-02-19 11:52:44,1207685120316936202
1209097064655487036,736163902835916880,VIETNAM,2024-02-19 11:52:44,1207685120316936202
1209097053200973915,736163902835916880,NOT VIETNA,2024-02-19 11:52:44,1207685120316936202
1209097048968658994,1053623375467126815,LMFAO,2024-02-19 11:52:44,1207685120316936202
1209097044350730250,736163902835916880,I'M THAILAND,2024-02-19 11:52:44,1207685120316936202
1209097034620080138,736163902835916880,DUSE,2024-02-19 11:52:44,1207685120316936202
1209097004668428368,1166761368351940662,,2024-02-19 11:52:44,1207685120316936202
1209096974369034271,1053623375467126815,skript 😭,2024-02-19 11:52:44,1207685120316936202
1209096949261795359,900711732471824395,enough with skript...,2024-02-19 11:52:44,1207685120316936202
1209096947353522196,736163902835916880,Report สิถ้ากล้า,2024-02-19 11:52:44,1207685120316936202
1209096910166691860,736163902835916880,มีปัญหาหรอ,2024-02-19 11:52:44,1207685120316936202
1209096884644225034,736163902835916880,why not,2024-02-19 11:52:44,1207685120316936202
1209096873852538940,829156179803504670,drama everyday cuz of skid skripter 🤓👆,2024-02-19 11:52:44,1207685120316936202
1209096872107708486,736163902835916880,yea why not,2024-02-19 11:52:44,1207685120316936202
1209096867535654912,1166761368351940662,https://tenor.com/view/mogged-williams-gif-3182263836872646619,2024-02-19 11:52:44,1207685120316936202
1209096859466080279,1166761368351940662,nawww,2024-02-19 11:52:44,1207685120316936202
1209096831880142878,1166761368351940662,bro make account at 10y,2024-02-19 11:52:44,1207685120316936202
1209096826305773641,736163902835916880,Zero be like,2024-02-19 11:52:44,1207685120316936202
1209096812988989511,736163902835916880,,2024-02-19 11:52:44,1207685120316936202
1209096758425030656,900711732471824395,karee you nai,2024-02-19 11:52:44,1207685120316936202
1209096743896223745,829156179803504670,my reaction:,2024-02-19 11:52:44,1207685120316936202
1209096695330373685,1053623375467126815,,2024-02-19 11:52:44,1207685120316936202
1209096655744401448,736163902835916880,15 soon,2024-02-19 11:52:44,1207685120316936202
1209096652070330431,1053623375467126815,me since 2019,2024-02-19 11:52:44,1207685120316936202
1209096643136196678,736163902835916880,I already 14,2024-02-19 11:52:44,1207685120316936202
1209096632730263582,829156179803504670,skill issues,2024-02-19 11:52:44,1207685120316936202
1209096597582127204,900711732471824395,still underage,2024-02-19 11:52:44,1207685120316936202
1209096597019955250,1166761368351940662,พิมพ์ภาษาไทยเป็นปะ 🤣,2024-02-19 11:52:44,1207685120316936202
1209096586941177856,900711732471824395,Member since 2020,2024-02-19 11:52:44,1207685120316936202
1209096570243514409,1053623375467126815,,2024-02-19 11:52:44,1207685120316936202
1209096470343716894,829156179803504670,you were born from pvc pipe,2024-02-19 11:52:44,1207685120316936202
1209096426601189407,1053623375467126815,don't you dare talk about my girlfriend like that you stupid bitch,2024-02-19 11:52:44,1207685120316936202
1209096405948440576,736163902835916880,Discord minimum มัน 13,2024-02-19 11:52:44,1207685120316936202
1209096375862689802,736163902835916880,พ่อง กู 14,2024-02-19 11:52:44,1207685120316936202
1209096361065189446,829156179803504670,fuck yourself,2024-02-19 11:52:44,1207685120316936202
1209096342270509137,1053623375467126815,ok,2024-02-19 11:52:44,1207685120316936202
1209096338596438066,736163902835916880,เด็ก C มาเขียน,2024-02-19 11:53:00,1207685120316936202
1209096317226197002,1166761368351940662,underage 🤔,2024-02-19 11:53:00,1207685120316936202
1209096314483376188,829156179803504670,get a life cringe skripter,2024-02-19 11:53:00,1207685120316936202
1209096283113918464,736163902835916880,Python เขียนยาก,2024-02-19 11:53:00,1207685120316936202
1209096244123795466,736163902835916880,<@829156179803504670> ใน go,2024-02-19 11:53:00,1207685120316936202
1209096241603158016,1166761368351940662,แล้ว,2024-02-19 11:53:00,1207685120316936202
1209096200893239336,736163902835916880,กูเขียน program ddos ใน C#, C++,2024-02-19 11:53:00,1207685120316936202
1209096112430915655,1053623375467126815,🤣,2024-02-19 11:53:00,1207685120316936202
1209096088175251508,1166761368351940662,.py 😈,2024-02-19 11:53:00,1207685120316936202
1209095948404260905,829156179803504670,🤓,2024-02-19 11:53:00,1207685120316936202
1209095908696924180,1053623375467126815,ight what language,2024-02-19 11:53:00,1207685120316936202
1209095903135141888,1166761368351940662,ยัง,2024-02-19 11:53:00,1207685120316936202
1209095889210179584,1053623375467126815,โดนดักยัง?,2024-02-19 11:53:00,1207685120316936202
1209095874974851113,1166761368351940662,average http ddos 🤣,2024-02-19 11:53:00,1207685120316936202
1209095851410989096,1053623375467126815,ไหนละ,2024-02-19 11:53:00,1207685120316936202
1209095819332947978,1166761368351940662,ทั่วไป,2024-02-19 11:53:00,1207685120316936202
1209095630069305385,1053623375467126815,ไหน,2024-02-19 11:53:00,1207685120316936202
1209095624591409183,829156179803504670,,2024-02-19 11:53:00,1207685120316936202
1209095532702728263,1053623375467126815,บ่นอะไร กู build อยู่รอก่อน อีก 3 ชั่วโมงเสร็จ,2024-02-19 11:53:00,1207685120316936202
1209095464084054026,1053623375467126815,อะไรมึง,2024-02-19 11:53:00,1207685120316936202
1209095341715099699,829156179803504670,<@1053623375467126815>,2024-02-19 11:53:00,1207685120316936202
1209094901250261083,1166761368351940662,,2024-02-19 11:53:00,1207685120316936202
1209094710300377188,1166761368351940662,แล้วด่าใครเอ๋อ,2024-02-19 11:53:00,1207685120316936202
1209094662216749066,829156179803504670,🤓👆,2024-02-19 11:53:00,1207685120316936202
1209094649629904896,1166761368351940662,เข้ามาดูเฉยๆ,2024-02-19 11:53:00,1207685120316936202
1209094630113546280,1166761368351940662,มีอยู่ละ,2024-02-19 11:53:00,1207685120316936202
1209082044534095932,829156179803504670,fr,2024-02-19 11:53:00,1207685120316936202
1209079489074692127,1053623375467126815,wallpaper แปลกๆเนอะ,2024-02-19 11:53:00,1207685120316936202
1209077283692748801,829156179803504670,sus,2024-02-19 11:53:00,1207685120316936202
1209074313181794365,1053623375467126815,<@881901702767313017> :O,2024-02-19 11:53:00,1207685120316936202
1209057074722643989,1053623375467126815,welcome <@603238144279707659>,2024-02-19 11:53:00,1207685120316936202
1209056317801504809,829156179803504670,,2024-02-19 11:53:00,1207685120316936202
1209055394547109888,829156179803504670,correct,2024-02-19 11:53:00,1207685120316936202
1209055306349543474,900711732471824395,Aren't we all gay?,2024-02-19 11:53:00,1207685120316936202
1209054979432906762,1053623375467126815,<@1092412105937928192> ให้สอนใช้โปรแกรมมั้ย,2024-02-19 11:53:00,1207685120316936202
1209054918540009532,736163902835916880,,2024-02-19 11:53:00,1207685120316936202
1209054781809623122,1053623375467126815,you do not have permission to unplug,2024-02-19 11:53:00,1207685120316936202
1209054742312128563,829156179803504670,unplug,2024-02-19 11:53:00,1207685120316936202
1209054699807055892,1053623375467126815,you do not have permission to use sudo,2024-02-19 11:53:00,1207685120316936202
1209054647868854272,736163902835916880,sudo,2024-02-19 11:53:00,1207685120316936202
1209054599558733854,1053623375467126815,you do not have permission to เลิก or หย่าร้าง,2024-02-19 11:53:00,1207685120316936202
1209054529421582336,1053623375467126815,รักนะคะ <@736163902835916880>,2024-02-19 11:53:00,1207685120316936202
1209054511105056838,1053623375467126815,ไม่,2024-02-19 11:53:00,1207685120316936202
1209054491995807806,829156179803504670,เกค่ะ,2024-02-19 11:53:00,1207685120316936202
1209054396160147496,736163902835916880,~~เราเลิกกันเถอะ~~,2024-02-19 11:53:00,1207685120316936202
1209054357174222858,1053623375467126815,<@1092412105937928192>,2024-02-19 11:53:00,1207685120316936202
1209054345761390663,1053623375467126815,รักนะคะ,2024-02-19 11:53:00,1207685120316936202
1209041519265325136,1053623375467126815,ขมอร,2024-02-19 11:53:00,1207685120316936202
1209041492908441620,829156179803504670,🤯,2024-02-19 11:53:00,1207685120316936202
1209041474235404320,829156179803504670,Ronnie mcnutt,2024-02-19 11:53:00,1207685120316936202
1209041132470800384,829156179803504670,ew,2024-02-19 11:53:00,1207685120316936202
1209041096747917322,829156179803504670,shut up bozo,2024-02-19 11:53:00,1207685120316936202
1209041084223590420,1053623375467126815,คลิป*,2024-02-19 11:53:00,1207685120316936202
1209041052967764028,829156179803504670,"flood .exe"🤓👆,2024-02-19 11:53:00,1207685120316936202
1209041013340110858,829156179803504670,windows skill issues🤓🤓👆👆,2024-02-19 11:53:00,1207685120316936202
1209040870779650110,1053623375467126815,น่าขำ,2024-02-19 11:53:00,1207685120316936202
1209040865482514492,1053623375467126815,555555 น่ขำ,2024-02-19 11:53:00,1207685120316936202
1209040863779622912,829156179803504670,UDP WRONG PACKET SIZE🤓🤓🤓👆,2024-02-19 11:53:00,1207685120316936202
1209040832922124338,1053623375467126815,554y5465455565,2024-02-19 11:53:00,1207685120316936202
1209040797081534464,829156179803504670,🤓🤓🤓👆👆👆,2024-02-19 11:53:00,1207685120316936202
1209040764953436191,1053623375467126815,ว้าย,2024-02-19 11:53:00,1207685120316936202
1209040588616507402,1053623375467126815,,2024-02-19 11:53:00,1207685120316936202
1209040533499019315,1053623375467126815,ปัญญาอ่อนจัด,2024-02-19 11:53:00,1207685120316936202
1209040510182883349,829156179803504670,mazzive skull izzues,2024-02-19 11:53:00,1207685120316936202
1209040501374849025,1053623375467126815,ดักไรไอโง่,2024-02-19 11:53:00,1207685120316936202
1209106071357100092,1053623375467126815,roblox hack moment,2024-02-19 11:55:54,1207685120316936202
1209106040612720640,829156179803504670,you deserve it,2024-02-19 11:55:54,1207685120316936202
1209106027803316234,1166761368351940662,แม่มึงอะ ปัญ,2024-02-19 11:55:54,1207685120316936202
1209105986401337364,1053623375467126815,ปัญญาอ่อนเอง,2024-02-19 11:55:54,1207685120316936202
1209105982932652042,1166761368351940662,🤦‍♀️,2024-02-19 11:55:54,1207685120316936202
1209105966109429781,1166761368351940662,ให้ยศกู,2024-02-19 11:55:54,1207685120316936202
1209105954419904533,1166761368351940662,ละกูทำไร,2024-02-19 11:55:54,1207685120316936202
1209105903417172038,1053623375467126815,พวกเราคุยกับแค่ 3 คน งงไรวะ,2024-02-19 11:55:54,1207685120316936202
1209105886757523556,1166761368351940662,กูไปเย็ดแม่มึงหรอ,2024-02-19 11:55:54,1207685120316936202
1209105882001051748,1053623375467126815,ด่าไรก่อน,2024-02-19 11:55:54,1207685120316936202
1209105837377855488,1166761368351940662,เฉย,2024-02-19 11:55:54,1207685120316936202
1209105823318544414,1166761368351940662,เข้า vc ไปด่ากูเฉย,2024-02-19 11:55:54,1207685120316936202
1209105801088860211,1166761368351940662,กุทำไร,2024-02-19 11:55:54,1207685120316936202
1209105777973923870,1053623375467126815,ก็มึงปัญญาอ่อนจริงๆอะครับ,2024-02-19 11:55:54,1207685120316936202
1209105748752338974,1166761368351940662,🥷,2024-02-19 11:55:54,1207685120316936202
1209105709321429032,1166761368351940662,เสือกครับ อยู่ดีๆ ก็มาด่ากู ปัญญาอ่อน,2024-02-19 11:55:54,1207685120316936202
1209105696675594281,900711732471824395,Zero The Retarded,2024-02-19 11:55:54,1207685120316936202
1209105426462023680,1053623375467126815,เข้ามาคุยหน่อยมั้ยค้าบพี่ <@1166761368351940662> ราชาโคตรปัญญาอ่อน,2024-02-19 11:55:54,1207685120316936202
1209105356496834642,1053623375467126815,<@1166761368351940662>,2024-02-19 11:55:54,1207685120316936202
1209040403433791488,1053623375467126815,ไอกาก,2024-02-19 11:55:54,1207685120316936202
1209040400875003964,1053623375467126815,มึงเอายศ ปัญญาอ่อน ไปเลย,2024-02-19 11:55:54,1207685120316936202
1209040212034981889,1053623375467126815,<@1149349191798235237> กลับมาไมไอกาก,2024-02-19 11:55:54,1207685120316936202
1209037538719961088,1053623375467126815,,2024-02-19 11:55:54,1207685120316936202
1209037512794972220,829156179803504670,,2024-02-19 11:55:54,1207685120316936202
1209037468205187143,1053623375467126815,yes? <@1142745487871594578>,2024-02-19 11:55:54,1207685120316936202
1209037245546237962,829156179803504670,,2024-02-19 11:55:54,1207685120316936202
1209036478232137738,736163902835916880,<@881901702767313017> welcome,2024-02-19 11:55:54,1207685120316936202
1209036308744241193,829156179803504670,,2024-02-19 11:55:54,1207685120316936202
1209106816664080404,829156179803504670,โดนfemboy ข่มขืน,2024-02-19 12:01:18,1207685120316936202
1209106807583412304,1053623375467126815,ทำเองดิ มีโปรแกรมไม่ใช่อ่อ,2024-02-19 12:01:18,1207685120316936202
1209106722380320809,1166761368351940662,อยากโดน,2024-02-19 12:01:18,1207685120316936202
1209106714478256129,1166761368351940662,เอาหน่อย,2024-02-19 12:01:18,1207685120316936202
1209106597331206174,829156179803504670,shut up motherfuck,2024-02-19 12:01:18,1207685120316936202
1209106554759151626,829156179803504670,dstat.cc,2024-02-19 12:01:18,1207685120316936202
1209106526124646410,1053623375467126815,อะเไรวะ,2024-02-19 12:01:18,1207685120316936202
1209106493987753995,829156179803504670,เสือก,2024-02-19 12:01:18,1207685120316936202
1209106489776545802,1166761368351940662,ip กุยังไม่มี ddos ลม,2024-02-19 12:01:18,1207685120316936202
1209106416909029458,1053623375467126815,ddos gun kub,2024-02-19 12:01:37,1207685120316936202
1209106385820844083,1166761368351940662,รู้จัก asdsaf ปะ,2024-02-19 12:01:37,1207685120316936202
1209106382792556556,900711732471824395,Shut your eyes 😳,2024-02-19 12:01:37,1207685120316936202
1209106321652322344,1166761368351940662,หุบปาก หุบตา ไปครับ,2024-02-19 12:01:37,1207685120316936202
1209106272969035817,829156179803504670,รำคาญชิบหาย,2024-02-19 12:01:37,1207685120316936202
1209904426161143888,1053623375467126815,I already gave you like 100 or smth,2024-02-21 16:48:12,1197545183068307486
1209904386986221578,1053623375467126815,Get notmycode.gay,2024-02-21 16:48:12,1197545183068307486
1209904376181952572,829156179803504670,f chaos in a minute,2024-02-21 16:48:12,1197545183068307486
1209904316362784859,736163902835916880,,2024-02-21 16:48:12,1197545183068307486
1209904227846070312,829156179803504670,chaos,2024-02-21 16:48:12,1197545183068307486
1209904123122683904,829156179803504670,stupid kitty cat,2024-02-21 16:48:12,1197545183068307486
1209904122124439592,736163902835916880,member can vote,2024-02-21 16:48:12,1197545183068307486
1209904119750459453,1030485546188943450,WTF,2024-02-21 16:48:12,1197545183068307486
1209904111210995742,1053623375467126815,🤯🤯🤯🤯,2024-02-21 16:48:12,1197545183068307486
1209905310832271363,829156179803504670,<#1209073101787365396>,2024-02-21 16:54:28,1197545183068307486
1209905302393192470,829156179803504670,727,2024-02-21 16:54:28,1197545183068307486
1209905244998209546,1053623375467126815,Ok มากกว่า 7.27,2024-02-21 16:54:28,1197545183068307486
1209904953091686501,1053623375467126815,กสิกรไม่บอกว่าเท่าไหร่,2024-02-21 16:54:28,1197545183068307486
1209904883801653298,736163902835916880,7.27,2024-02-21 16:54:28,1197545183068307486
1209904816990715936,1053623375467126815,ฉัน donate ไปเท่าไหร่แล้ว นับให้หน่อย,2024-02-21 16:54:28,1197545183068307486
1209904637633761350,829156179803504670,dam this server ping count is like some server💀,2024-02-21 16:54:28,1197545183068307486
1209904602279837716,736163902835916880,oh my,2024-02-21 16:54:28,1197545183068307486
1209904596751745094,736163902835916880,1,113.11 บาท for one gay DOMAIN???????????,2024-02-21 16:54:28,1197545183068307486
1209904487469289552,1053623375467126815,Buy notmycode.gay,2024-02-21 16:54:28,1197545183068307486
1209904443156463627,829156179803504670,oops,2024-02-21 16:54:28,1197545183068307486
1209904074968010846,736163902835916880,Pannarat.gay,2024-02-21 16:54:28,1197545183068307486
1209904047369359381,1030485546188943450,😍😍😍,2024-02-21 16:54:28,1197545183068307486
1209904016444620800,1030485546188943450,Vote for .gay,2024-02-21 16:54:28,1197545183068307486
1209903985092206723,1053623375467126815,1,2024-02-21 16:54:28,1197545183068307486
1209906800032223243,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906371517218846,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906356119933019,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906342102302812,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906327300603984,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906314885464065,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906296149508106,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906279758168194,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906260791791676,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906247080484885,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906234409353309,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906220639719474,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209906187726757919,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209905222021816430,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209904491625713695,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209904289317658747,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209904092302803004,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209903564361834546,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209903473903009793,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209902683339882546,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209901865840681061,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209901822169583666,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209901818277003344,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209899406967447553,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209898000495677541,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209895820292395050,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209894586814570616,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209887006570709072,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209885338693140591,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209880177459597403,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209880135826673775,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209880116013039706,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209880103056842813,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209880000132812900,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209879968897704048,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209879959611375657,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209879958218997843,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209879956772094014,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209879928741302304,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209879719843991673,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209878896863084574,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209877268202135552,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209868522696613918,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209868443449299004,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209868355474030592,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209860277592653934,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
1209858869321539584,1209108979372793898,,2024-02-21 16:57:52,1209107984932675624
